Hourly measurement data supplied by UK-air on 31/10/2024,,,,,,,
All Data GMT hour ending,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,
Site Name,,Stoke-on-Trent Centre,,,,,
Latitude,,53.02821,,,,,
Longitude,,-2.175133,,,,,
Site Type,,Urban Background,,,,,
Zone,,West Midlands,,,,,
Agglomeration,,The Potteries,,,,,
Local Authority,,Stoke,,,,,
Date,Time,Ozone,Units,Nitric oxide,Units,Nitrogen dioxide,Units
2019-11-14,13:00:00,49.2439,ug m-3,11.07092,ug m-3,13.02355,ug m-3
2019-11-14,14:00:00,46.79917,ug m-3,11.80685,ug m-3,14.0414,ug m-3
2019-11-14,15:00:00,45.2525,ug m-3,13.56668,ug m-3,16.65988,ug m-3
2019-11-14,16:00:00,44.6039,ug m-3,14.49459,ug m-3,17.43213,ug m-3
2019-11-14,17:00:00,44.50411,ug m-3,13.15072,ug m-3,21.00483,ug m-3
2019-11-14,18:00:00,45.55185,ug m-3,12.95874,ug m-3,18.90906,ug m-3
2019-11-14,19:00:00,43.05723,ug m-3,11.51888,ug m-3,20.14124,ug m-3
2019-11-14,20:00:00,44.10497,ug m-3,9.63106,ug m-3,17.67023,ug m-3
2019-11-14,21:00:00,43.70583,ug m-3,7.42328,ug m-3,17.44585,ug m-3
2019-11-14,22:00:00,46.40003,ug m-3,4.0956,ug m-3,13.42665,ug m-3
2019-11-14,23:00:00,47.09852,ug m-3,2.52775,ug m-3,12.90394,ug m-3
2019-11-14,24:00:00,41.51056,ug m-3,3.45566,ug m-3,11.1885,ug m-3
2019-11-15,01:00:00,36.38826,ug m-3,4.01146,ug m-3,11.73934,ug m-3
2019-11-15,02:00:00,45.0363,ug m-3,1.23758,ug m-3,6.10419,ug m-3
2019-11-15,03:00:00,46.20046,ug m-3,0.92818,ug m-3,4.8221,ug m-3
2019-11-15,04:00:00,41.46067,ug m-3,1.15223,ug m-3,6.62539,ug m-3
2019-11-15,05:00:00,42.70798,ug m-3,0.57611,ug m-3,5.36193,ug m-3
2019-11-15,06:00:00,41.71013,ug m-3,2.94458,ug m-3,6.80463,ug m-3
2019-11-15,07:00:00,33.82712,ug m-3,7.74553,ug m-3,16.32508,ug m-3
2019-11-15,08:00:00,19.957,ug m-3,20.48404,ug m-3,31.19086,ug m-3
2019-11-15,09:00:00,20.6056,ug m-3,15.04297,ug m-3,30.60491,ug m-3
2019-11-15,10:00:00,24.94625,ug m-3,28.48562,ug m-3,34.04725,ug m-3
2019-11-15,11:00:00,24.597,ug m-3,36.61522,ug m-3,30.8036,ug m-3
2019-11-15,12:00:00,29.43658,ug m-3,38.59961,ug m-3,29.81015,ug m-3
2019-11-15,13:00:00,31.53206,ug m-3,29.12574,ug m-3,30.57739,ug m-3
2019-11-15,14:00:00,30.38453,ug m-3,30.59803,ug m-3,30.6131,ug m-3
2019-11-15,15:00:00,27.2912,ug m-3,33.9587,ug m-3,33.51072,ug m-3
2019-11-15,16:00:00,26.14367,ug m-3,30.438,ug m-3,30.7121,ug m-3
2019-11-15,17:00:00,19.90711,ug m-3,39.49579,ug m-3,41.80485,ug m-3
2019-11-15,18:00:00,28.08948,ug m-3,26.72527,ug m-3,33.77015,ug m-3
2019-11-15,19:00:00,31.88131,ug m-3,18.88372,ug m-3,29.83892,ug m-3
2019-11-15,20:00:00,34.27615,ug m-3,11.58628,ug m-3,27.41539,ug m-3
2019-11-15,21:00:00,43.00734,ug m-3,5.88916,ug m-3,17.95169,ug m-3
2019-11-15,22:00:00,38.91615,ug m-3,6.56129,ug m-3,19.1655,ug m-3
2019-11-15,23:00:00,37.56905,ug m-3,6.97738,ug m-3,21.16225,ug m-3
2019-11-15,24:00:00,39.66454,ug m-3,6.65731,ug m-3,16.87145,ug m-3
2019-11-16,01:00:00,45.23587,ug m-3,2.34782,ug m-3,9.34945,ug m-3
2019-11-16,02:00:00,40.64576,ug m-3,2.98814,ug m-3,10.64518,ug m-3
2019-11-16,03:00:00,42.25895,ug m-3,3.00948,ug m-3,9.14833,ug m-3
2019-11-16,04:00:00,40.46282,ug m-3,3.32964,ug m-3,9.34068,ug m-3
2019-11-16,05:00:00,31.2826,ug m-3,4.80236,ug m-3,13.76872,ug m-3
2019-11-16,06:00:00,32.18066,ug m-3,1.92094,ug m-3,9.64609,ug m-3
2019-11-16,07:00:00,30.13507,ug m-3,3.26561,ug m-3,12.90397,ug m-3
2019-11-16,08:00:00,26.79227,ug m-3,5.18655,ug m-3,15.37583,ug m-3
2019-11-16,09:00:00,17.61205,ug m-3,21.06636,ug m-3,29.09444,ug m-3
2019-11-16,10:00:00,6.48603,ug m-3,53.30621,ug m-3,48.42588,ug m-3
2019-11-16,11:00:00,4.73979,ug m-3,89.7081,ug m-3,54.88463,ug m-3
2019-11-16,12:00:00,5.9871,ug m-3,92.7496,ug m-3,57.39529,ug m-3
2019-11-16,13:00:00,9.03054,ug m-3,44.08567,ug m-3,49.09386,ug m-3
2019-11-16,14:00:00,3.04344,ug m-3,183.54624,ug m-3,74.69093,ug m-3
2019-11-16,15:00:00,6.78538,ug m-3,67.68127,ug m-3,46.49176,ug m-3
2019-11-16,16:00:00,5.18882,ug m-3,49.40029,ug m-3,44.55641,ug m-3
2019-11-16,17:00:00,1.54667,ug m-3,33.3604,ug m-3,46.603,ug m-3
2019-11-16,18:00:00,1.44688,ug m-3,26.6371,ug m-3,46.2726,ug m-3
2019-11-16,19:00:00,1.84602,ug m-3,25.03631,ug m-3,42.9682,ug m-3
2019-11-16,20:00:00,2.34495,ug m-3,38.29083,ug m-3,45.97333,ug m-3
2019-11-16,21:00:00,4.34065,ug m-3,15.84779,ug m-3,39.53634,ug m-3
2019-11-16,22:00:00,4.98925,ug m-3,21.19442,ug m-3,39.00056,ug m-3
2019-11-16,23:00:00,5.03914,ug m-3,15.43159,ug m-3,35.48931,ug m-3
2019-11-16,24:00:00,4.29076,ug m-3,19.68968,ug m-3,38.81878,ug m-3
2019-11-17,01:00:00,4.12445,ug m-3,19.7702,ug m-3,39.52719,ug m-3
2019-11-17,02:00:00,3.52574,ug m-3,23.35702,ug m-3,37.21686,ug m-3
2019-11-17,03:00:00,3.09334,ug m-3,37.24527,ug m-3,39.01236,ug m-3
2019-11-17,04:00:00,3.84172,ug m-3,38.71843,ug m-3,36.46065,ug m-3
2019-11-17,05:00:00,5.18882,ug m-3,25.49203,ug m-3,31.25828,ug m-3
2019-11-17,06:00:00,7.53377,ug m-3,11.72121,ug m-3,26.10962,ug m-3
2019-11-17,07:00:00,5.78753,ug m-3,5.54035,ug m-3,26.94617,ug m-3
2019-11-17,08:00:00,9.67915,ug m-3,4.9639,ug m-3,24.60812,ug m-3
2019-11-17,09:00:00,12.07399,ug m-3,8.03832,ug m-3,22.72547,ug m-3
2019-11-17,10:00:00,11.62495,ug m-3,17.10144,ug m-3,23.47402,ug m-3
2019-11-17,11:00:00,8.88087,ug m-3,36.73287,ug m-3,31.1574,ug m-3
2019-11-17,12:00:00,8.6813,ug m-3,50.08736,ug m-3,35.08937,ug m-3
2019-11-17,13:00:00,10.82667,ug m-3,54.05849,ug m-3,40.61889,ug m-3
2019-11-17,14:00:00,15.16732,ug m-3,42.30525,ug m-3,36.47728,ug m-3
2019-11-17,15:00:00,20.85507,ug m-3,25.87634,ug m-3,31.01075,ug m-3
2019-11-17,16:00:00,23.24991,ug m-3,31.22454,ug m-3,34.67285,ug m-3
2019-11-17,17:00:00,20.90496,ug m-3,28.1181,ug m-3,35.67708,ug m-3
2019-11-17,18:00:00,24.39743,ug m-3,13.57867,ug m-3,28.97316,ug m-3
2019-11-17,19:00:00,21.9527,ug m-3,12.42577,ug m-3,32.05899,ug m-3
2019-11-17,20:00:00,26.44303,ug m-3,5.98871,ug m-3,22.89032,ug m-3
2019-11-17,21:00:00,25.44518,ug m-3,8.10237,ug m-3,23.99414,ug m-3
2019-11-17,22:00:00,13.87012,ug m-3,13.25842,ug m-3,33.32076,ug m-3
2019-11-17,23:00:00,7.48388,ug m-3,15.66031,ug m-3,38.47382,ug m-3
2019-11-17,24:00:00,13.17162,ug m-3,8.32654,ug m-3,29.11793,ug m-3
2019-11-18,01:00:00,19.22524,ug m-3,4.14314,ug m-3,20.66658,ug m-3
2019-11-18,02:00:00,21.88618,ug m-3,4.05772,ug m-3,17.02137,ug m-3
2019-11-18,03:00:00,24.44733,ug m-3,2.17835,ug m-3,14.77586,ug m-3
2019-11-18,04:00:00,17.3127,ug m-3,2.72294,ug m-3,18.87268,ug m-3
2019-11-18,05:00:00,18.31055,ug m-3,2.65887,ug m-3,18.04314,ug m-3
2019-11-18,06:00:00,16.41463,ug m-3,7.94458,ug m-3,21.4624,ug m-3
2019-11-18,07:00:00,10.52732,ug m-3,31.42594,ug m-3,32.57917,ug m-3
2019-11-18,08:00:00,5.18882,ug m-3,50.99908,ug m-3,43.24289,ug m-3
2019-11-18,09:00:00,3.09334,ug m-3,88.44752,ug m-3,53.7942,ug m-3
2019-11-18,10:00:00,3.19312,ug m-3,119.1687,ug m-3,65.04098,ug m-3
2019-11-18,11:00:00,6.83527,ug m-3,81.46398,ug m-3,61.03521,ug m-3
2019-11-18,12:00:00,10.22796,ug m-3,92.67609,ug m-3,57.27182,ug m-3
2019-11-18,13:00:00,12.52302,ug m-3,69.22677,ug m-3,54.26055,ug m-3
2019-11-18,14:00:00,14.91786,ug m-3,63.81292,ug m-3,54.21173,ug m-3
2019-11-18,15:00:00,13.72044,ug m-3,63.58868,ug m-3,51.47927,ug m-3
2019-11-18,16:00:00,6.13678,ug m-3,120.99468,ug m-3,74.05807,ug m-3
2019-11-18,17:00:00,1.39699,ug m-3,179.42578,ug m-3,92.77005,ug m-3
2019-11-18,18:00:00,1.49678,ug m-3,305.22565,ug m-3,121.42164,ug m-3
2019-11-18,19:00:00,1.64645,ug m-3,293.78929,ug m-3,118.20436,ug m-3
2019-11-18,20:00:00,1.54667,ug m-3,179.9063,ug m-3,94.47477,ug m-3
2019-11-18,21:00:00,1.94581,ug m-3,235.16598,ug m-3,89.97225,ug m-3
2019-11-18,22:00:00,1.89592,ug m-3,236.03092,ug m-3,83.76303,ug m-3
2019-11-18,23:00:00,1.64645,ug m-3,151.71585,ug m-3,77.39438,ug m-3
2019-11-18,24:00:00,1.54667,ug m-3,169.39895,ug m-3,77.38136,ug m-3
2019-11-19,01:00:00,1.72961,ug m-3,224.18001,ug m-3,73.77193,ug m-3
2019-11-19,02:00:00,1.66308,ug m-3,78.4865,ug m-3,66.36615,ug m-3
2019-11-19,03:00:00,1.94581,ug m-3,63.47922,ug m-3,57.69419,ug m-3
2019-11-19,04:00:00,2.79398,ug m-3,22.65513,ug m-3,44.779,ug m-3
2019-11-19,05:00:00,8.13248,ug m-3,15.38113,ug m-3,33.46453,ug m-3
2019-11-19,06:00:00,4.14108,ug m-3,6.66516,ug m-3,39.84429,ug m-3
2019-11-19,07:00:00,2.94366,ug m-3,13.07396,ug m-3,42.76561,ug m-3
2019-11-19,08:00:00,1.24731,ug m-3,34.73573,ug m-3,48.91882,ug m-3
2019-11-19,09:00:00,2.39484,ug m-3,58.99305,ug m-3,55.73229,ug m-3
2019-11-19,10:00:00,4.78968,ug m-3,56.6218,ug m-3,50.38106,ug m-3
2019-11-19,11:00:00,4.83957,ug m-3,46.39975,ug m-3,43.63572,ug m-3
2019-11-19,12:00:00,6.88517,ug m-3,39.9589,ug m-3,43.05915,ug m-3
2019-11-19,13:00:00,6.38624,ug m-3,42.45834,ug m-3,44.94137,ug m-3
2019-11-19,14:00:00,7.43398,ug m-3,35.92135,ug m-3,45.14716,ug m-3
2019-11-19,15:00:00,9.18022,ug m-3,24.06506,ug m-3,42.8125,ug m-3
2019-11-19,16:00:00,7.83312,ug m-3,20.41205,ug m-3,43.72479,ug m-3
2019-11-19,17:00:00,11.47528,ug m-3,11.7922,ug m-3,37.64872,ug m-3
2019-11-19,18:00:00,9.47958,ug m-3,15.285,ug m-3,40.20573,ug m-3
2019-11-19,19:00:00,7.43398,ug m-3,11.43972,ug m-3,41.21745,ug m-3
2019-11-19,20:00:00,6.83527,ug m-3,7.11377,ug m-3,40.52403,ug m-3
2019-11-19,21:00:00,6.08689,ug m-3,6.15245,ug m-3,40.72811,ug m-3
2019-11-19,22:00:00,7.83312,ug m-3,4.96683,ug m-3,38.83399,ug m-3
2019-11-19,23:00:00,12.6228,ug m-3,4.16572,ug m-3,35.61761,ug m-3
2019-11-19,24:00:00,17.46238,ug m-3,1.92264,ug m-3,30.21638,ug m-3
2019-11-20,01:00:00,22.8175,ug m-3,1.11119,ug m-3,25.46008,ug m-3
2019-11-20,02:00:00,19.957,ug m-3,0.85476,ug m-3,24.87615,ug m-3
2019-11-20,03:00:00,22.10238,ug m-3,1.02571,ug m-3,21.43839,ug m-3
2019-11-20,04:00:00,26.29335,ug m-3,0.73723,ug m-3,16.50658,ug m-3
2019-11-20,05:00:00,36.77077,ug m-3,0.70518,ug m-3,11.32814,ug m-3
2019-11-20,06:00:00,33.22841,ug m-3,0.8975,ug m-3,13.0852,ug m-3
2019-11-20,07:00:00,27.98969,ug m-3,2.37195,ug m-3,18.83676,ug m-3
2019-11-20,08:00:00,28.88776,ug m-3,5.25677,ug m-3,23.30522,ug m-3
2019-11-20,09:00:00,25.59485,ug m-3,7.01971,ug m-3,28.51674,ug m-3
2019-11-20,10:00:00,28.48862,ug m-3,9.84041,ug m-3,28.78418,ug m-3
2019-11-20,11:00:00,33.07873,ug m-3,11.95594,ug m-3,25.68698,ug m-3
2019-11-20,12:00:00,34.42583,ug m-3,12.75728,ug m-3,25.97281,ug m-3
2019-11-20,13:00:00,34.67529,ug m-3,12.30853,ug m-3,25.92805,ug m-3
2019-11-20,14:00:00,31.78152,ug m-3,12.0521,ug m-3,29.05716,ug m-3
2019-11-20,15:00:00,34.37593,ug m-3,10.70585,ug m-3,28.82515,ug m-3
2019-11-20,16:00:00,24.09808,ug m-3,11.25076,ug m-3,40.5456,ug m-3
2019-11-20,17:00:00,25.09593,ug m-3,9.64809,ug m-3,39.68079,ug m-3
2019-11-20,18:00:00,30.73378,ug m-3,7.98131,ug m-3,32.41645,ug m-3
2019-11-20,19:00:00,38.46712,ug m-3,3.97463,ug m-3,25.12457,ug m-3
2019-11-20,20:00:00,44.15486,ug m-3,2.21169,ug m-3,19.57106,ug m-3
2019-11-20,21:00:00,42.50841,ug m-3,2.21169,ug m-3,18.74051,ug m-3
2019-11-20,22:00:00,38.36733,ug m-3,1.92321,ug m-3,20.0134,ug m-3
2019-11-20,23:00:00,38.16776,ug m-3,1.41035,ug m-3,17.7707,ug m-3
2019-11-20,24:00:00,35.52346,ug m-3,1.02571,ug m-3,17.09022,ug m-3
2019-11-21,01:00:00,34.05995,ug m-3,2.00927,ug m-3,15.74994,ug m-3
2019-11-21,02:00:00,34.92475,ug m-3,0.81226,ug m-3,13.35004,ug m-3
2019-11-21,03:00:00,36.92045,ug m-3,0.6092,ug m-3,11.86954,ug m-3
2019-11-21,04:00:00,36.62109,ug m-3,0.54507,ug m-3,10.89275,ug m-3
2019-11-21,05:00:00,37.31959,ug m-3,0.70538,ug m-3,9.81617,ug m-3
2019-11-21,06:00:00,38.11787,ug m-3,0.89776,ug m-3,10.05875,ug m-3
2019-11-21,07:00:00,32.72948,ug m-3,1.92377,ug m-3,14.8385,ug m-3
2019-11-21,08:00:00,30.88346,ug m-3,4.2323,ug m-3,19.50877,ug m-3
2019-11-21,09:00:00,28.83787,ug m-3,5.00181,ug m-3,22.28724,ug m-3
2019-11-21,10:00:00,24.69679,ug m-3,9.3303,ug m-3,25.47295,ug m-3
2019-11-21,11:00:00,22.45163,ug m-3,8.01572,ug m-3,26.46236,ug m-3
2019-11-21,12:00:00,22.35184,ug m-3,8.7211,ug m-3,26.84686,ug m-3
2019-11-21,13:00:00,26.79227,ug m-3,8.17604,ug m-3,24.65275,ug m-3
2019-11-21,14:00:00,30.03529,ug m-3,6.86146,ug m-3,22.71004,ug m-3
2019-11-21,15:00:00,29.43658,ug m-3,6.15607,ug m-3,23.93821,ug m-3
2019-11-21,16:00:00,28.93765,ug m-3,7.37446,ug m-3,24.66009,ug m-3
2019-11-21,17:00:00,29.9355,ug m-3,5.61101,ug m-3,22.91696,ug m-3
2019-11-21,18:00:00,27.39098,ug m-3,6.82939,ug m-3,23.39449,ug m-3
2019-11-21,19:00:00,25.24561,ug m-3,5.29038,ug m-3,23.0665,ug m-3
2019-11-21,20:00:00,25.9441,ug m-3,3.84755,ug m-3,20.29419,ug m-3
2019-11-21,21:00:00,25.64475,ug m-3,2.40472,ug m-3,19.72098,ug m-3
2019-11-21,22:00:00,24.84647,ug m-3,1.66727,ug m-3,17.91959,ug m-3
2019-11-21,23:00:00,22.70109,ug m-3,1.41077,ug m-3,17.8242,ug m-3
2019-11-21,24:00:00,20.80517,ug m-3,0.8657,ug m-3,16.99842,ug m-3
2019-11-22,01:00:00,21.35399,ug m-3,0.85526,ug m-3,15.76463,ug m-3
2019-11-22,02:00:00,27.67371,ug m-3,0.51316,ug m-3,11.92242,ug m-3
2019-11-22,03:00:00,22.35184,ug m-3,0.73766,ug m-3,13.53345,ug m-3
2019-11-22,04:00:00,18.31055,ug m-3,0.67352,ug m-3,15.09825,ug m-3
2019-11-22,05:00:00,16.31485,ug m-3,0.83388,ug m-3,15.78112,ug m-3
2019-11-22,06:00:00,15.71614,ug m-3,1.31497,ug m-3,16.80321,ug m-3
2019-11-22,07:00:00,12.57291,ug m-3,4.97121,ug m-3,21.55997,ug m-3
2019-11-22,08:00:00,11.67485,ug m-3,9.33304,ug m-3,28.0211,ug m-3
2019-11-22,09:00:00,17.26281,ug m-3,11.44982,ug m-3,32.98756,ug m-3
2019-11-22,10:00:00,31.58195,ug m-3,8.65953,ug m-3,29.05382,ug m-3
2019-11-22,11:00:00,38.51701,ug m-3,9.8462,ug m-3,29.18954,ug m-3
2019-11-22,12:00:00,41.61035,ug m-3,11.54603,ug m-3,24.87231,ug m-3
2019-11-22,13:00:00,33.9269,ug m-3,11.89883,ug m-3,34.30324,ug m-3
2019-11-22,14:00:00,33.87701,ug m-3,9.2689,ug m-3,35.10954,ug m-3
2019-11-22,15:00:00,28.48862,ug m-3,10.96873,ug m-3,40.1776,ug m-3
2019-11-22,16:00:00,24.79657,ug m-3,9.10854,ug m-3,43.76308,ug m-3
2019-11-22,17:00:00,25.74453,ug m-3,9.62169,ug m-3,41.99862,ug m-3
2019-11-22,18:00:00,31.43228,ug m-3,6.86348,ug m-3,33.66523,ug m-3
2019-11-22,19:00:00,45.45207,ug m-3,2.95065,ug m-3,18.93895,ug m-3
2019-11-22,20:00:00,44.50411,ug m-3,1.98848,ug m-3,15.18392,ug m-3
2019-11-22,21:00:00,43.9054,ug m-3,1.47533,ug m-3,12.8912,ug m-3
2019-11-22,22:00:00,40.71228,ug m-3,1.63569,ug m-3,13.4763,ug m-3
2019-11-22,23:00:00,39.01594,ug m-3,1.53947,ug m-3,12.84173,ug m-3
2019-11-22,24:00:00,40.46282,ug m-3,0.86595,ug m-3,11.0393,ug m-3
2019-11-23,01:00:00,40.44619,ug m-3,1.06939,ug m-3,10.1602,ug m-3
2019-11-23,02:00:00,40.57923,ug m-3,0.81274,ug m-3,9.31506,ug m-3
2019-11-23,03:00:00,36.77077,ug m-3,1.02662,ug m-3,10.55175,ug m-3
2019-11-23,04:00:00,30.08518,ug m-3,1.37952,ug m-3,14.949,ug m-3
2019-11-23,05:00:00,25.19571,ug m-3,1.25119,ug m-3,19.54628,ug m-3
2019-11-23,06:00:00,22.50152,ug m-3,0.96245,ug m-3,22.09147,ug m-3
2019-11-23,07:00:00,21.50367,ug m-3,1.34743,ug m-3,23.1147,ug m-3
2019-11-23,08:00:00,26.14367,ug m-3,1.53992,ug m-3,20.5704,ug m-3
2019-11-23,09:00:00,27.44088,ug m-3,4.29895,ug m-3,20.74046,ug m-3
2019-11-23,10:00:00,23.84862,ug m-3,5.87096,ug m-3,21.75271,ug m-3
2019-11-23,11:00:00,22.90066,ug m-3,11.22861,ug m-3,23.85453,ug m-3
2019-11-23,12:00:00,22.40173,ug m-3,16.61834,ug m-3,27.12952,ug m-3
2019-11-23,13:00:00,20.25636,ug m-3,15.39924,ug m-3,27.67864,ug m-3
2019-11-23,14:00:00,17.36259,ug m-3,14.59719,ug m-3,27.93053,ug m-3
2019-11-23,15:00:00,15.01764,ug m-3,21.75142,ug m-3,31.28699,ug m-3
2019-11-23,16:00:00,14.6684,ug m-3,14.0518,ug m-3,29.01125,ug m-3
2019-11-23,17:00:00,14.01979,ug m-3,10.61906,ug m-3,27.77174,ug m-3
2019-11-23,18:00:00,9.42968,ug m-3,32.14591,ug m-3,37.93833,ug m-3
2019-11-23,19:00:00,15.51657,ug m-3,8.98289,ug m-3,24.70651,ug m-3
2019-11-23,20:00:00,17.91141,ug m-3,6.48051,ug m-3,24.2896,ug m-3
2019-11-23,21:00:00,16.16517,ug m-3,5.67847,ug m-3,24.78596,ug m-3
2019-11-23,22:00:00,12.92216,ug m-3,12.54396,ug m-3,30.49204,ug m-3
2019-11-23,23:00:00,14.71829,ug m-3,11.74192,ug m-3,29.27709,ug m-3
2019-11-23,24:00:00,14.16947,ug m-3,10.81155,ug m-3,30.55695,ug m-3
2019-11-24,01:00:00,20.62223,ug m-3,5.13459,ug m-3,19.97177,ug m-3
2019-11-24,02:00:00,9.77893,ug m-3,9.02832,ug m-3,26.78264,ug m-3
2019-11-24,03:00:00,17.71184,ug m-3,2.88821,ug m-3,19.0471,ug m-3
2019-11-24,04:00:00,18.70969,ug m-3,1.57247,ug m-3,15.19563,ug m-3
2019-11-24,05:00:00,18.56001,ug m-3,1.54038,ug m-3,15.44047,ug m-3
2019-11-24,06:00:00,21.40388,ug m-3,1.41201,ug m-3,14.07225,ug m-3
2019-11-24,07:00:00,20.90496,ug m-3,1.70083,ug m-3,15.53679,ug m-3
2019-11-24,08:00:00,11.17592,ug m-3,3.81885,ug m-3,23.53795,ug m-3
2019-11-24,09:00:00,5.9871,ug m-3,11.23191,ug m-3,31.73443,ug m-3
2019-11-24,10:00:00,6.58581,ug m-3,11.29609,ug m-3,28.16358,ug m-3
2019-11-24,11:00:00,6.93506,ug m-3,17.8106,ug m-3,26.44019,ug m-3
2019-11-24,12:00:00,6.23656,ug m-3,26.92449,ug m-3,31.49078,ug m-3
2019-11-24,13:00:00,8.6314,ug m-3,21.75781,ug m-3,31.68552,ug m-3
2019-11-24,14:00:00,6.13678,ug m-3,31.22471,ug m-3,34.28746,ug m-3
2019-11-24,15:00:00,3.69205,ug m-3,31.89862,ug m-3,33.25414,ug m-3
2019-11-24,16:00:00,1.69635,ug m-3,29.13878,ug m-3,34.74701,ug m-3
2019-11-24,17:00:00,1.09763,ug m-3,25.8013,ug m-3,33.70206,ug m-3
2019-11-24,18:00:00,0.84817,ug m-3,23.29819,ug m-3,32.9428,ug m-3
2019-11-24,19:00:00,1.09763,ug m-3,20.28162,ug m-3,33.3621,ug m-3
2019-11-24,20:00:00,2.04559,ug m-3,11.10355,ug m-3,32.02907,ug m-3
2019-11-24,21:00:00,1.59656,ug m-3,11.23191,ug m-3,31.44099,ug m-3
2019-11-24,22:00:00,2.84387,ug m-3,6.45033,ug m-3,28.64879,ug m-3
2019-11-24,23:00:00,7.93291,ug m-3,3.72258,ug m-3,23.14758,ug m-3
2019-11-24,24:00:00,14.26926,ug m-3,1.57247,ug m-3,17.64101,ug m-3
2019-11-25,01:00:00,24.68016,ug m-3,0.89882,ug m-3,13.16752,ug m-3
2019-11-25,02:00:00,28.27242,ug m-3,0.55641,ug m-3,9.71367,ug m-3
2019-11-25,03:00:00,32.97894,ug m-3,0.48151,ug m-3,7.18681,ug m-3
2019-11-25,04:00:00,38.06798,ug m-3,0.28891,ug m-3,5.76992,ug m-3
2019-11-25,05:00:00,39.71443,ug m-3,0.38521,ug m-3,5.67118,ug m-3
2019-11-25,06:00:00,38.91615,ug m-3,0.67411,ug m-3,7.77206,ug m-3
2019-11-25,07:00:00,36.32174,ug m-3,1.28402,ug m-3,10.84835,ug m-3
2019-11-25,08:00:00,31.63185,ug m-3,4.49408,ug m-3,16.39531,ug m-3
2019-11-25,09:00:00,28.23916,ug m-3,6.83743,ug m-3,19.21081,ug m-3
2019-11-25,10:00:00,23.34969,ug m-3,8.89187,ug m-3,27.45918,ug m-3
2019-11-25,11:00:00,20.80517,ug m-3,13.48225,ug m-3,27.70984,ug m-3
2019-11-25,12:00:00,21.50367,ug m-3,9.69438,ug m-3,24.46754,ug m-3
2019-11-25,13:00:00,19.80732,ug m-3,14.99098,ug m-3,26.57058,ug m-3
2019-11-25,14:00:00,20.25636,ug m-3,16.85282,ug m-3,31.15171,ug m-3
2019-11-25,15:00:00,17.21291,ug m-3,17.68743,ug m-3,33.9813,ug m-3
2019-11-25,16:00:00,15.61635,ug m-3,18.42574,ug m-3,40.48083,ug m-3
2019-11-25,17:00:00,13.87012,ug m-3,14.92678,ug m-3,46.28612,ug m-3
2019-11-25,18:00:00,8.6314,ug m-3,19.80607,ug m-3,50.83908,ug m-3
2019-11-25,19:00:00,11.22581,ug m-3,12.58344,ug m-3,48.85187,ug m-3
2019-11-25,20:00:00,14.46883,ug m-3,7.35104,ug m-3,40.77994,ug m-3
2019-11-25,21:00:00,19.20861,ug m-3,5.68181,ug m-3,35.31643,ug m-3
2019-11-25,22:00:00,19.25851,ug m-3,4.81509,ug m-3,33.61231,ug m-3
2019-11-25,23:00:00,21.60345,ug m-3,3.62737,ug m-3,27.45942,ug m-3
2019-11-25,24:00:00,25.09593,ug m-3,2.02234,ug m-3,22.58237,ug m-3
2019-11-26,01:00:00,29.53636,ug m-3,1.32722,ug m-3,18.32125,ug m-3
2019-11-26,02:00:00,35.72303,ug m-3,0.72783,ug m-3,12.6506,ug m-3
2019-11-26,03:00:00,36.42153,ug m-3,0.73853,ug m-3,13.54762,ug m-3
2019-11-26,04:00:00,41.41078,ug m-3,0.54587,ug m-3,8.65608,ug m-3
2019-11-26,05:00:00,42.10927,ug m-3,0.61009,ug m-3,9.09588,ug m-3
2019-11-26,06:00:00,43.10712,ug m-3,0.44954,ug m-3,9.63566,ug m-3
2019-11-26,07:00:00,34.47572,ug m-3,1.79816,ug m-3,18.18634,ug m-3
2019-11-26,08:00:00,31.2826,ug m-3,4.30274,ug m-3,22.32217,ug m-3
2019-11-26,09:00:00,29.73593,ug m-3,5.71559,ug m-3,24.36412,ug m-3
2019-11-26,10:00:00,33.57765,ug m-3,7.06421,ug m-3,25.77053,ug m-3
2019-11-26,11:00:00,36.67099,ug m-3,7.51375,ug m-3,21.70484,ug m-3
2019-11-26,12:00:00,33.9269,ug m-3,8.12384,ug m-3,26.44565,ug m-3
2019-11-26,13:00:00,24.6469,ug m-3,24.69261,ug m-3,38.08312,ug m-3
2019-11-26,14:00:00,25.84432,ug m-3,19.2018,ug m-3,38.52611,ug m-3
2019-11-26,15:00:00,27.49077,ug m-3,14.83483,ug m-3,39.64362,ug m-3
2019-11-26,16:00:00,29.08733,ug m-3,10.40365,ug m-3,39.832,ug m-3
2019-11-26,17:00:00,23.49937,ug m-3,10.69264,ug m-3,44.13543,ug m-3
2019-11-26,18:00:00,25.79442,ug m-3,12.29814,ug m-3,42.70129,ug m-3
2019-11-26,19:00:00,21.60345,ug m-3,12.4908,ug m-3,48.57149,ug m-3
2019-11-26,20:00:00,22.95055,ug m-3,6.35779,ug m-3,42.36557,ug m-3
2019-11-26,21:00:00,36.52131,ug m-3,3.40366,ug m-3,26.24528,ug m-3
2019-11-26,22:00:00,41.76002,ug m-3,2.53669,ug m-3,18.76661,ug m-3
